Brand,Title,Description,Posted_date,End_date,Comments_count,Bookmarks_count,Shares_count
UnderArmour,Expired Up to 40% OFF+Extra 20% OFF Under Armour Men's Clothing Sale,"Under Armour offers Under Armour Men's Clothing Sale, up to 40% off + extra 20% OFF  via coupon code ""MARCH20""""..
Free shipping on orders over $25.
$11.99 $24.99
Under Armour Men's UA Outdoor Box Logo T-Shirt | Under Armour US
$16.79 $34.99
Under Armour Men's UA HeatGear® Armour Long Sleeve Compression Shirt | Under Armour US
$15.19 $34.99
Men's UA Cross Court Shorts | Under Armour US",03/15/2018,,14,138,75
UnderArmour,Expired Up to 40% off Select Items Sale @ Under Armour,"Under Armour offers up to 40% off Select Items Sale.
Free shipping on orders over $60.
Deal ends 2/28.
Hot Items
Men's
Women's
Hot Items
$41.99 $59.99
Women's UA Favorite Fleece Full Zip Hoodie | Under Armour US
Hot Items
$16.99 $29.99
Under Armour Women's UA Strike Zone Pants
Hot Items
$39.99 $54.99
Men's UA Storm Armour® Fleece Hoodie | Under Armour US",02/27/2018,02/28/2018,12,288,158
UnderArmour,Expired Up to 40% Off Kids Apparel Sale @ Under Armour,"Under Armour offers up to 40% off Kids Apparel Sale.
Free shipping on orders over $60.
Deal ends 2/28.
$7.49 $9.99
Under Armour Girls' UA Mini Headbands – 6-Pack | Under Armour US
$11.99 $19.99
Under Armour Boys' UA Tech Big Logo T-Shirt | Under Armour US
$11.99 $19.99
Under Armour Girls' UA Big Logo T-Shirt | Under Armour US",02/22/2018,02/28/2018,2,14,9
UnderArmour,Expired The Latest Shoe HOVR Phantom & Sonic @ Under Armour,"Under Armour offers The Latest Shoe HOVR Phantom & Sonic now avalible.
Free shipping.
$140.00
Men's UA HOVR Phantom Connected Running Shoes | Under Armour US
$110.00
Men's UA HOVR Sonic Connected Running Shoes | Under Armour US
$140.00
Men's UA HOVR Phantom Connected Running Shoes | Under Armour US",02/17/2018,,56,238,101
UnderArmour,Expired 3 For $30 Women's UA Pure Stretch Underwear @ UnderArmour,"Under Armour offers 3 for $30 Women's UA Pure Stretch Underwear.
Deal ends 2/28.
$12.00
Women's UA Pure Stretch Hipster | Under Armour US
$12.00
Women's UA Pure Stretch Hipster | Under Armour US
$12.00
Women’s UA Pure Stretch Cheeky | Under Armour US",02/14/2018,02/28/2018,2,60,8
UnderArmour,Expired 3 For $40 Dealmoon Top Selling Play Up & Fly By Shorts @ Under Armour,"Under Armour offers 3 for $40 Dealmoon Top Selling Play Up & Fly By Shorts.
Free shipping on orderes over $60.
$24.99
3 For $40
Women's UA Fly-By Run Short
$29.99
3 For $40
Women's UA Play Up Shorts 2.0 - Printed | Under Armour US
$29.99
3 For $40
Women's UA Play Up Shorts 2.0 - Mesh | Under Armour US",02/14/2018,,16,206,72
UnderArmour,Expired Up to 50% Off Select Items Sale @ Under Armour,"Under Armour offers up to 50% off Select Items Sale.
Free shipping on orders over $60.
$18.74 $24.99
Women's UA Play Up 2.0 Shorts | Under Armour US
$41.99 $59.99
Women's UA Favorite Fleece Full Zip Hoodie | Under Armour US
$19.99 $24.99
Under Armour Men's UA Tech™ Short Sleeve T-Shirt | Under Armour US",01/29/2018,,2,66,44
UnderArmour,Expired SEMI-ANNUAL EVENT 1000s Of Items Added To UA Outlet @ Under Armour,"Under Armour offers semi-annual event.
Free shipping  via coupon code ""FSDEALMOON11"".
Deal ends 1/23.
Women's
Men's
Women's
$17.99 $29.99
Women's Armour® Strappy | Under Armour US
Women's
$33.74 $44.99
Women's UA Favorite Leggings | Under Armour US
Women's
$19.99 $34.99
Women's Armour® Crossback | Under Armour US",01/24/2018,01/23/2018,117,1215,579
UnderArmour,Expired From $12.50 Women's Shorts @ Under Armour,"Under Armour offers women's shorts from $12.50.
Free shipping via coupon code ""FSDEALMOON11"".
$12.50 $24.99
Women's UA Play Up 2.0 Shorts | Under Armour US
$14.99 $24.99
Women's UA Play Up 2.0 Shorts | Under Armour US
$17.49 $24.99
Women's UA Fly-By Shorts | Under Armour US",01/22/2018,,2,122,33
UnderArmour,Expired Up to 50% OFF Under Armour Men's Clothing Sale,"Under Armour offers Under Armour Men's Clothing Sale, up to 50% off .
Free shipping via coupon code ""FSDEALMOON11"".
$18.74 $24.99
Under Armour Men's UA Outdoor Box Logo T-Shirt | Under Armour US
$26.99 $34.99
Under Armour Men's UA HeatGear® Armour Long Sleeve Compression Shirt | Under Armour US
$26.99 $39.99
Men's UA HeatGear® Armour Compression Leggings | Under Armour US",01/09/2018,,4,137,57
UnderArmour,Expired From $17.99 UA Poject Rock @ Under Armour,"Under Armour offers from $17.99 UA Poject Rock.
Free shipping via coupon code ""FSDEALMOON11"".
$17.99 $29.99
Women's Freedom Rock The Troops Bull T-Shirt | Under Armour US
$18.99 $34.99
Men's UA Freedom Rock The Troops T-Shirt | Under Armour US
$20.99 $29.99
Women's UA x Project Rock Brahma Bull | Under Armour US",01/06/2018,,2,21,11
UnderArmour,Expired Up to 40% Off + Free Shipping No Min @ Under Armour Outlet,"Under Armour offers up to 40% off.
Free shipping via coupon code ""FSDEALMOON11"".
Deal ends 12/14.
Women's
Men's
Women's
$22.49 $29.99
Women's Armour® Strappy | Under Armour US
Women's
$41.99 $54.99
Women's UA Storm UA Logo Hoodie | Under Armour US
Women's
$34.99 $49.99
Women's UA HeatGear® Color Blocked Ankle Crop | Under Armour US",12/15/2017,12/14/2017,8,102,33
UnderArmour,Expired 50% Off Now Only $14 Each Select Men's UA Heat Gear Compression Shirts @ Under Armour,"Under Armour offers 50% off Select Men's UA Heat Gear Compression Shirts, $14 each now.
Free shipping via coupon code ""FSDEALMOON11"".
$14.00 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US
$14.00 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US
$14.00 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US",12/09/2017,,6,46,21
UnderArmour,Expired Up to 50% off UA Outlet + Free Shipping @ Under Armour,"Today only(11/27), Under Armour offers up to 50% off ua outlet.
Free shipping.
Exclusions apply.
Deal ends 11/27 23:59.
product group
product group
product group
$22.50 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US
product group
$24.49 $34.99
Men's Under Armour® Alter Ego Superman Core T-Shirt | Under Armour US
product group
$22.50 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US",11/28/2017,11/27/2017,8,84,53
UnderArmour,Expired $16.79 Men's UA HeatGear® Armour Compression Shirt @ Under Armour,"Today only(11/27), Under Armour offers the Men's UA HeatGear® Armour Compression Shirt for $16.79.
Free shipping.
Deal ends 11/27.",11/28/2017,11/27/2017,,5,3
UnderArmour,Expired Up to 50% OFF Under Armour Men's Clothing Sale,"Under Armour offers Under Armour Men's Clothing Sale，up to 50% off .
Free shipping.
$18.99 $34.99
Men's UA HeatGear® Armour Long Sleeve Compression Shirt | Under Armour US
$22.50 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US
$22.50 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US",11/28/2017,,,47,21
UnderArmour,Expired 40% Off + Free Shipping Select Under Armour Fleece @ Under Armour,"Under Armour offers 40% off + free shipping Select Under Armour Fleece.
Free shipping.
Deal ends 11/27.
$26.99 $44.99
Under Armour Boys' Armour® Fleece Big Logo Hoodie | Under Armour US
$26.99 $44.99
Girls' UA Armour® Fleece Big Logo Printed Hoodie | Under Armour US
$26.99 $44.99
Girls' UA Armour® Fleece Pants | Under Armour US",11/26/2017,11/27/2017,6,195,144
UnderArmour,Expired Up to 30% OFF Under Armour Men's Clothing Sale,"Under Armour offers Under Armour Men's Clothing Sale, up to 30% off .
Free shipping on order $30+ via coupon code ""FSRMN3017"".
$22.50 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US
$26.99 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US
$22.50 $44.99
Men's Under Armour® Alter Ego Compression Shirt | Under Armour US",11/17/2017,,17,119,86
UnderArmour,Expired UA Train to Game Boys’ Hoodie,"Under Armour offers the UA Train to Game Boys’ Hoodie for $22.50.
Free shipping on orders over $60.
  Features: Fuller cut for complete comfort. It's French Terry you can actually work out in – the same comfort & warmth, but lighter & faster. Smooth, lightweight, fast-drying sleeves for superior performance. Material wicks sweat & dries really fast. Polyester. Imported.",11/11/2017,,,2,1
UnderArmour,Expired 20% Off College Students Entire Order @ Under Armour,"Under Armour offers 20% off College Students Entire Order.
Free shipping on orders over $60.
Free shiping on all orders via coupon code ""FSDEALMOON11"".
Deal ends 10/29.
  Important: This is ONLY valid for College students. They must sign up and register here in order to receive discount.
$19.99 $24.99
Men's UA Charged Cotton® Sportstyle T-Shirt | Under Armour US
$24.99 $34.99
Men's Under Armour® Alter Ego Batman Core T-Shirt | Under Armour US
$27.99 $34.99
Men's Under Armour® Alter Ego Superman Core T-Shirt | Under Armour US",10/29/2017,10/29/2017,9,136,51
UnderArmour,Expired Extra 25% OFF Under Armour Men's Best Selling GYM Gear Sale,"Under Armour offers Under Armour Men's Clothing Shoes Sale，25% off.
Free shipping on order over $60.
$17.99 $24.99
Men's UA Tech™ Muscle Tank | Under Armour US
$38.99 $69.99
Men's UA No Breaks Stretch-Woven Run Pants | Under Armour US
$48.99 $69.99
Men's UA Strive 6 Training Shoes | Under Armour US",10/13/2017,,,43,20
UnderArmour,Expired Up to 40% Off Sale @ Under Armour,"Under Armour offers up to 40% off Sale.
Free shipping via coupon code ""FSEBTES17"".
$32.99 $54.99
Men's UA Storm Armour® Fleece Logo Hoodie | Under Armour US
$35.99 $59.99
Women's UA Storm UA Logo Twist Hoodie | Under Armour US
$48.74 $64.99
Men's UA Storm Caliber Hoodie | Under Armour US",10/12/2017,,3,59,41
UnderArmour,Expired 25% Off Select Styles @ Under Armour,"Under Armour offers 25% off Select Styles.
No code needed.
Free shipping on order $60via coupon code ""FSEBTES17"".",10/09/2017,,1,50,24
UnderArmour,Expired Up to 50% Off Hoodies & Sweatshirts @ Under Armour,"Under Armour offers up to 50% off Hoodies & Sweatshirts。
Free shipping via coupon code ""FSEBTES17"".
$35.99 $59.99
Women's UA Storm UA Logo Twist Hoodie | Under Armour US
$32.99 $54.99
Men's UA Storm Armour® Fleece Logo Hoodie | Under Armour US
$36.99 $64.99
Men's UA Storm Caliber Hoodie | Under Armour US",09/29/2017,,9,66,25
UnderArmour,Expired Up to 40% Off Outlet Sale @ Under Armour,"Under Armour offers up to 40% off outlet sale.
Free shipping via coupon code ""FSEBTES17"".
Deal ends 9/26.
$31.49 $59.99
Women's UA Storm Armour® Fleece Logo Twist Hoodie | Under Armour US
$36.74 $69.99
Men's UA Strive 6 Training Shoes | Under Armour US
$67.49 $119.99
Women's UA Storm Swacket Full Zip | Under Armour US",09/23/2017,09/26/2017,7,171,84
UnderArmour,Expired Under Armour Curry 3 Men's Basketball Shoes,"Under Armour offers the Under Armour Curry 3 Men's Basketball Shoes for $74.99.
Free shipping.
  Features: A new threadborne upper delivers lightweight comfort and strength. Anaform technology offers a body-mapped fit and structure, while the Meta-wing shank provides locked-in stability both of which are vital needs for the reigning MVP. Signature UA Charged Cushioning offers that comfort that you've become accustomed to with the Curry line of shoes.",09/17/2017,,2,16,8
UnderArmour,Expired 40% Off + Free Shipping Under Armour Men's Clothing Shoes Sale,"Under Armour offers Under Armour Men's Clothing Shoes Sale, 40% OFF.
Free shipping via coupon code ""FSEBTES17"".
Deal ends 9/26.
$50.99 $89.99
Men's UA Storm Bora Jacket | Under Armour US
$24.27 $54.99
Men's UA Storm Armour® Fleece Hoodie | Under Armour US
$23.99 $44.99
Men's UA Rival Fleece Hoodie | Under Armour US",09/17/2017,09/26/2017,6,101,68
UnderArmour,Expired 25% Off + Free Shipping Select Top Sellers @ Under Armour!,"Under Armour offers 25% off + free shipping Select Top Sellers .
Free shipping via coupon code ""FSDLMN17"".
Deal ends 9/10.",09/09/2017,09/10/2017,13,165,82
UnderArmour,Expired 25% Off Women's Fly-By Shorts @ Under Armour,"Under Armour offers 25% off Women's Fly-By Shorts.
No code needes.
Free shipping on all shorts & short sleeve shirts orders  via coupon code ""FSDLMN17"".
Deal ends 9/10.",09/08/2017,09/10/2017,9,164,40
UnderArmour,Expired Extra 25% OFF Under Armour Men's Best Selling GYM Gear Sale,"Under Armour offers Under Armour Men's Clothing Shoes Sale，25% off.
Free shipping via coupon code ""FSDLMN17"".
Best-Selling
Best-Selling
Best-Selling
$20.99 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US
Best-Selling
$26.24 $34.99
Men's Under Armour® Alter Ego Batman Core T-Shirt | Under Armour US
Best-Selling
$26.24 $34.99
Men's Under Armour® Alter Ego Superman Core T-Shirt | Under Armour US",09/06/2017,,11,35,9
UnderArmour,Expired Under Armour HeatGear® Armour Compression Men's Shirt,"Under Armour offers the Under Armour HeatGear® Armour Compression Men's Shirt for $20.99 .
Free shipping via coupon code ""FSDLMN17"".
$20.99 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US
$20.99 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US
$20.99 $27.99
Men's UA HeatGear® Armour Short Sleeve Compression Shirt | Under Armour US",09/05/2017,,,14,6
UnderArmour,Expired Up to 40% Off Under Armour Woman Clothes Sale @ Under Armour,"Under Armour offers up to 40% off Under Armour woman clothes sale.
Free shipping  via coupon code ""FSDLMN17"".
$13.99 $19.99
Under Armour Women's UA Tech™ Victory Tank | Under Armour US
$16.99 $29.99
Women's UA Tech™ Twist Shorts | Under Armour US
$16.99 $29.99
Women's UA Threadborne Train Grid Crew | Under Armour US",08/25/2017,,3,53,18
UnderArmour,Expired 10% Off College Students Entire Order @ Under Armour,"Under Armour offers 10% off College students entire order.
Free Shipping on all orders, No Minimum via coupon code ""FSDLMN17"". (today - 8/31)
  Important: This is ONLY valid for College students. They must sign up and register here in order to receive discount:
$40.00 $50.00
Under Armour Women's UA Arris 2.0 Sports Bra | Under Armour US
$35.99 $44.99
Under Armour Men's UA Speedpocket 7
$79.99 $99.99
Under Armour Men's UA Longshot Basketball Shoes | Under Armour US",08/25/2017,,30,170,54
UnderArmour,Expired 20% Off for Students Under Armour Men's Clothing Shoes Sale,"Under Armour offers Under Armour Men's Clothing Shoes Sale.
20% off for students .
Free shipping via coupon code ""FSDLMN17"".
$38.99 $69.99
Men's UA No Breaks Stretch-Woven Run Pants | Under Armour US
$13.99 $24.99
Men's UA Caliber Cap 2.0 | Under Armour US
$15.99 $27.99
Men's UA Run Overlap T-Shirt | Under Armour US",08/19/2017,,6,66,22
UnderArmour,Expired $79.99 ($180) Under Armour UA Band Sale,"Under Armour offers the Under Armour UA Band Sale for $79.99 ($180) .
Free shipping.",08/18/2017,,6,30,4
UnderArmour,Expired Extra 25% OFF Under Armour Men's Clothing、Shoes Sale,"Under Armour offers Extra 25% off Under Armour Men's Clothing、Shoes Sale.
Prices shown already include 25% off. No promo code needed.
Free Shipping over $60.",08/10/2017,,9,41,31
UnderArmour,Expired 25% Off Select Top Selling Styles @ UnderArmour,"Under Armour offers 25% Off select Top Selling Styles.(Prices as marked)
Free shipping on orders over $60.
Deal ends 8/13.",08/08/2017,08/13/2017,,34,15
UnderArmour,Expired Up to 30% Off NEW Styles @ Under Armour Outlet,"Under Armour offers up to 30% off new styles.
Price as marked, includes new top-selling styles.
Free shipping on orders over $60.
Deal ends 7/31.",07/30/2017,07/31/2017,9,96,34
UnderArmour,Expired 40% off Outlet Summer Sale @ UnderArmour,"Under Armour offers 40% off outlet Summer Sale.
Free Shipping on orders over $60.
Deal ends 7/24.",07/24/2017,07/24/2017,27,67,36
UnderArmour,Expired Up to 40% OFF Under Armour Men's Clothing、Shoes Sale,"Under Armour offers up to 30% off Under Armour Men's Clothing、Shoes Sale.
Free Shipping on order over $60.",07/21/2017,,3,36,21
UnderArmour,Expired Up to 30% OFF Under Armour Men's Clothing、Shoes Sale,"Under Armour offers up to 30% off Under Armour Men's Clothing、Shoes Sale.
Free Shipping on orders over $60.",07/16/2017,,8,45,31
UnderArmour,Expired Free Standard Shipping On All Orders @ Under Armour,"Under Armour offers free standard shipping On All Orders.
Free shipping.
  HEAD’S UP! WE’RE GIVING YOU FREE STANDARD SHIPPING ON ALL ORDERS while we’re making some system upgrades. You may experience extended shipping times—but don’t worry, it won’t last long.",07/10/2017,,10,49,36
UnderArmour,Expired Up to 50% Off Under Armour Men's Items End of Season Event,"Under Armour offers up to 50% off Under Armour Men's Items End of Season Event.
Free shipping.
  Features: Almost everything has up to 50% off, free shipping for every order.",06/30/2017,,4,50,29
UnderArmour,Expired Biggest Sales of The Year End of Season Sale @ Under Armour Outlet!,"Under Armour offers biggest sales of the year! End of Season Sale.
Free Shipping on all orders.
Deal ends 7/4 11:59pm EST. ",06/30/2017,07/04/2017,19,258,165
UnderArmour,Expired Extra 20% OFF Under Armour Men's Clothing、Shoes 3 days Sale,"Under Armour offers an extra 20% off Under Armour 3 days Sale.
Free Shipping on orders over $60.
Deal ends 6/21.
  Features：Under Armous sale has extra 20% off， prices as shown.",06/19/2017,06/21/2017,,25,13
UnderArmour,Expired 25% OFF Under Armour Men's Limited Time Offers,"Under Armour offers 25% off Under Armour Men's Limited Time Offers.
Free Shipping on orders over $60.
  Features: Men's limited time 25% off offers for select items.",06/12/2017,,,59,20
UnderArmour,Expired 25% Off Select Styles @ Under Armour,"Under Armour offers 25% off select styles.
Free shipping on orders over $49.",06/03/2017,,16,111,49
UnderArmour,Expired Under Armour Locker III Men’s Slides Sandal,"Under Armour offers the Under Armour Locker III Men’s Slides Sandal for $14.99.
Free shipping on orders $60+.
  Features：Quick drying one-piece performance molded EVA slide, perfect for locker room or poolside use. Strap, footbed & outsole are all engineered to transport water away from the foot",05/23/2017,,7,64,15
UnderArmour,Expired 25% Off On Select UA Gear @ Under Armour!,"Under Armour offers 25% off On Select UA Gear.
Including shirts, shorts, footwear and much more
Free shipping on orders over $49.
Deal ends 5/29.",05/21/2017,05/29/2017,2,31,8
UnderArmour,Expired 25% Off Select Women's Play-up & Fly-By Shorts @ Under Armour,"Under Armour offers 25% off Select Women's Play-up & Fly-By Shorts.
Includes 50+ styles.
Free Shipping on orders over $49.
Deal ends 5/20.",05/19/2017,05/20/2017,3,57,8
UnderArmour,Expired As Low As 50% OFF Under Armour Men's Outlet Sale,"Under Armour offers as low as 50% off Under Armour Men's Outlet Sale.
Free Shipping on orders over $49.
  Features：Under Armour has men's outlet sale, including clothing 、bag and so on.",05/19/2017,,1,26,18
UnderArmour,Expired 25% Off Select UA Shorts On Sale @ Under Armour,"Under Armour offers 25% off Select UA Shorts On Sale.
PRICES SHOWN ALREADY INCLUDE 25% OFF. NO PROMO CODE NEEDED.
Free Shipping on orders over $49.",05/13/2017,,21,77,30
UnderArmour,Expired 4 DAYS ONLY! Extra 20% OFF Outlet @ Under Armour,"Under Armour offers an extra 20% off outlet.
Also, free shipping On All Shorts & Short Sleeve Shirts.
Deal end 4/24. ",04/24/2017,,10,67,30
UnderArmour,Expired 4 DAYS ONLY! Men's Clothing Extra 20% OFF Outlet @Under Armour,"Under Armour offers Men's Clothing Extra 20% OFF Outlet @Under Armour.
Also, free shipping On All Shorts & Short Sleeve Shirts.
Deal end 4/24. ",04/21/2017,,1,46,19
UnderArmour,Expired Free Shipping On All Shorts & Short Sleeve Shirts @ Under Armour,Under Armour offers free shipping On All Shorts & Short Sleeve Shirts.,04/19/2017,,,32,10
UnderArmour,Expired 25% Off Select Training Gear @ Under Armour,"Under Armour offers 25% off Select Training Gear.
Free shipping on orders over $49.",04/12/2017,,3,29,8
UnderArmour,Expired 25% off! As low as $11.99 Select Best selling apparel @Under Armour,"Under Armour offers Select Best selling apparel for 25% off! as low as $11.99.
Shipping fee is $4.99, or free shipping on orders over $49.",04/07/2017,,4,36,21
UnderArmour,Expired Up to 50% Off Shop the Best Sellers @Under Armour,"Under Armour offers up to 50% off the Best Sellers in UA Outlet.
Free Shipping and return on orders over $49.",04/07/2017,,22,193,104
UnderArmour,Expired Up to 25% Off Spring Sale on Select Running & Training Gear @ Under Armour,"Under Armour offers 25% off best selling apparel + 20% off select footwear.
Shipping fee is $4.99, or free shipping on orders over $49.
Deal ends 4/2.",04/02/2017,04/02/2017,14,77,33
UnderArmour,Expired 25% Off Select Training Gear @ Under Armour,"Under Armour offers 25% off Select Training Gear.
Free shipping on orders over $49.",04/01/2017,,4,16,11
UnderArmour,Expired 25% off! As low as $18.74 Spring Sale on Select Best selling apparel @Under Armour,"Under Armour offers Spring Sale on Select Best selling apparel for 25% off! as low as $18.74.
Shipping fee is $4.99, or free shipping on orders over $49.",03/28/2017,,,26,7
UnderArmour,Expired 25% Off Men's UA Performance Polo! @ Under Armour,"Under Armour offers 25% off Men's UA Performance Polo!.
Free shipping on orders over $49.",03/22/2017,,2,15,1
UnderArmour,Expired 43% Off Select Men's UA Tech Short Sleeve T-Shirt @ Under Armour,"Under Armour offers the Select Men's UA Tech Short Sleeve T-Shirt for $14.24.
Free Shipping on orders over $49.
Deal ends 3/31.",03/15/2017,03/31/2017,1,15,10
UnderArmour,Expired 3 For $40! Women's Play Up Shorts @ Under Armour,"Under Armour offers 3 for $40! Women's Play Up Shorts.
Free Shipping on orders over $49.
Deal ends 3/31.",03/14/2017,03/31/2017,1,41,37
UnderArmour,Expired UA Storm Undeniable II - Medium Duffle,"Under Armour offers the UA Storm Undeniable II - Medium Duffle for $33.99.
Free Shipping on orders over $49.
  Features: UA Storm technology delivers an element-battling, highly water-resistant finish. Tough, abrasion-resistant bottom & side panels. Large front zippered organization pocket. Adjustable, padded, HeatGear® shoulder strap for total comfort.",03/14/2017,,3,34,11
UnderArmour,Expired Up to 40% Off Men's Outlet Sales,"Under Armour offers up to 40% off Men's Outlet Sales.
Free Shipping on orders over $49.",03/10/2017,,3,141,103
UnderArmour,Expired Up to 40% Off on Outlet Clothing @ Under Armour,"Under Armour offers up to 40% off final hours on Outlet Clothing.
Shipping fee is $4.99, or free shipping on orders over $49.
Deals end 2/21.",02/15/2017,,33,77,44
UnderArmour,Expired 3 for $40 UA Women’s Fly-By Shorts,"Under Armour offers 3 for $40 UA Women’s Fly-By Shorts.
Free Shipping on orders over $49.
Deal ends 2/28.",02/09/2017,02/28/2017,2,50,15
UnderArmour,Expired $29.99 UA HeatGear Armour Compression,"Under Armour offers the UA HeatGear Armour Compression for $29.99.
Free Shipping on orders over $49.
  Features: Compression: Ultra-tight, second skin fit; HeatGear® fabric, with all the benefits of UA Compression, comfortable enough to be worn all day; UPF 30+ protects your skin from the sun's harmful rays; 4-way stretch fabrication allows greater mobility in any direction.",02/08/2017,,9,23,12
UnderArmour,Expired $119.99 UA ColdGear® Reactor,"Under Armour offers the UA ColdGear® Reactor for $119.99.
Free shipping.
  Features: UA Storm 2: Highly Water-Resistant & Windproof; UA ColdGear® Reactor intelligent insulation adapts to any activity for non-stop comfort & versatility; Lightweight, quick-dry performance; UA MagZip™ magnetic quick zip for extra easy on/off; Fleece-lined secure zip hand pockets; Adjustable hem for a custom fit; Stand collar with chin guard for superior comfort & coverage; Fully packable into its own chest pocket; Shell: Polyester Lining: Nylon Insulation: 80g Body/60g Sleeves Imported.",02/06/2017,,1,4,2
UnderArmour,Expired Now Only $14.99 Each Women's Mid Sports Bras @ Under Armour!,"Under Armour offers Women's Mid Sports Bras for $14.99 each.
Free shipping on orders over $49.",02/05/2017,,4,49,17
UnderArmour,Expired Up to 50% Off Men's Sale,"Under Armour offers up to 50% off Men's Sale.
Free shipping via coupon code ""FREESHIPUA"".",01/31/2017,,5,102,57
UnderArmour,Expired The ColdGear Authentic Leggings and The Long Sleeve Shirt @ Under Armour,"Under Armour offers the the ColdGear Authentic leggings and the long sleeve shirt for $29.99.
Free shipping via coupon code ""FREESHIPUA"".
Deal ends 1/31.",01/29/2017,01/31/2017,8,91,26
UnderArmour,Expired Under Armour® Alter Ego Iron Man Compression Shirt @ Under Armour,"Under Armour offers the Under Armour® Alter Ego Iron Man Compression Shirt for $26.99.
Free shipping over $49.",01/26/2017,,7,19,9
UnderArmour,Expired 3 for $40 Under Armour Women’s Play Up Shorts,"Under Armour offers UA Women’s Play Up Shorts 3 for $40
Free Shipping on All Orders  via coupon code ""FREESHIPUA"".
Deal ends 1/31

Tips: Add three pairs of Women's Play Up Sorts to cart and deal will automatically apply",01/20/2017,01/31/2017,2,43,16
UnderArmour,Expired UA's biggest sale of the year! The End of Season Sale @ Under Armour,"UA' Biggest Sale of the Year!
Under Armour offers the end of season sale.
Free shipping  via coupon code ""FREESHIPUA"".
Deal ends 1/23.",01/15/2017,01/23/2017,78,508,406
UnderArmour,Expired Up to 60% Off HeatGear Collection @ Under Armour,"Under Armour offers up to 60% off HeatGear collection.
Free shipping on orders over $49.
Deal ends 1/18.",01/02/2017,01/18/2017,,31,18
UnderArmour,Expired Up to 60% Off ColdGear Collection @ Under Armour,"Under Armour offers up to 60% off ColdGear collection.
Free shipping on orders over $49.
Deal ends 1/18.",01/02/2017,01/18/2017,3,20,15
UnderArmour,Expired Up to 60% Off Women's Hoodies & Sweaters @ Under Armour,"Under Armour offers up to 60% off women's hoodies & sweaters.
Free shipping on orders over $49.
Deal ends 1/8.",12/30/2016,01/08/2016,10,57,24
UnderArmour,Expired Up to 60% Off Compression Series @ Under Armour,"Under Armour offers up to 60% off compression series.
Free shipping on orders over $49.
Deal ends 1/8.",12/29/2016,01/08/2016,8,65,38
UnderArmour,Expired Up to 60% Off Jackets & Vests @ Under Armour,"Under Armour offers up to 60% off jackets & vests.
Free shipping on orders over $49.
Deal ends 1/8.",12/28/2016,01/08/2016,1,9,7
UnderArmour,Expired Up to 60% Off Footwear @ Under Armour,"Under Armour offers up to 60% off footwear.
Free shipping on orders over $49.
Deal ends 1/8",12/27/2016,01/08/2016,5,30,21
UnderArmour,Expired The End of Season Sale! All Women's Sale @ Under Armour,"Under Armour offers all women's sale.
Free shipping on orders over $49.
Deal ends 1/18.",12/26/2016,01/18/2016,,27,24
UnderArmour,Expired 40% Off Select UA Fleece + Free Shipping @ Under Armour,"Under Armour offers 40% off Select UA Fleece + Free Shipping.
Free shipping.
Deal ends 12/25.",12/24/2016,12/25/2016,10,58,36
UnderArmour,Expired Up to 50% Off Cyber Monday Sale @ Under Armour Outlet,"Under Armour offers up to 50% off Cyber Monday sale.
Free shipping.
Deal ends 12/3.",12/03/2016,12/03/2016,23,143,89
UnderArmour,Expired 25% Off Select UA Hoodies + Free Shipping & Returns @ Under Armour,"Under Armour offers 25% Off Select UA Hoodies, prices are as marked
Free Shipping & Returns
Deal ends 12/18
  More items on sale:
25% Off Select UA Gear
25% Off Select UA Fleece 
25% Off Select ColdGear Baselayer 
25% Off Select UA Footwear
25% Off The UA Waffle Collection
25% Off UA ColdGear Infrared Softershell 
25% Off UA Storm Sweaterfleece
25% Off Select Camo & Hunting Boots

 ",11/27/2016,12/18/2016,14,167,112
UnderArmour,Expired Up to 50% Off Plus Free Shipping & Returns @ @ UA Outlet,"Under Armour offers up to 50% off Plus Free Shipping & Returns @.
Free shipping.",11/26/2016,,2,67,36
UnderArmour,Expired $13.49 UA ColdGear® Infrared Hood | Under Armour US,"Under Armour offers the UA ColdGear® Infrared Hood | Under Armour US for $13.49.
Free shipping.
  Features: ColdGear® Infrared uses a soft, thermo-conductive inner coating to absorb and retain your own body heat. Form-fitting balaclava hood is light, thin & breathable. Offers full facial protection that extends below the neck and can convert to a neck gaiter. Drop chin for full ventilation. Flatlock stitching adds a slight pop of color.",11/26/2016,,5,43,28
