Brand,Title,Description,Posted_date,End_date,Comments_count,Bookmarks_count,Shares_count
ClubMonaco,Expired Up to 70% Off + Extra 40% Off Select Dresses Sale @ Club Monaco,"Club Monaco offers an Up to 70% Off + Extra 40% Off Select Dresses Sale via coupon code ""KEEPCOOL"".
Free Shipping on orders over $150 via code ""FREESHIP"".",06/28/2016,,,22,6
ClubMonaco,Expired From $49 Select Dresses Sale @ Club Monaco,"Club Monaco offers Select Dresses Sale From $49.
Free Shipping on orders over $150 via code ""Freeship"".",06/15/2016,,8,25,12
ClubMonaco,Expired From $29 Knits and Tees @ Club Monaco,"Club Monaco offers From $29 Knits and Tees.
Free Shipping on orders over $150 via code ""Freeship"".",06/15/2016,,1,29,7
ClubMonaco,Expired From $39 Select Dresses Sale @ Club Monaco,"Club Monaco offers Select Dresses Sale From $39.
Free Shipping on orders over $150 via code ""Freeship"".",05/20/2016,,27,118,28
ClubMonaco,Expired Up to 50% Off +Extra 30% Off Clearance @ Club Monaco,"Club Monaco offers an Up to 50% Off +Extra 30% Off Clearance  via coupon code ""WARMER"".
Free Shipping on orders over $150.
Deal ends 5/19.",05/20/2016,05/19/2016,11,69,10
ClubMonaco,Expired From $29 + Extra 30% Off Select Swim Sale @ Club Monaco,"Club Monaco offers From $29 Select Swim Sale + Extra 30% off via code ""KEEPCOOL"" .
Free Shipping on orders over $150 via code ""Freeship"".",05/18/2016,,,10,3
ClubMonaco,Expired Up to 50% Off +Extra 30% Off Clearance @ Club Monaco,"Club Monaco offers an Up to 50% Off +Extra 30% Off Clearance  via coupon code ""TAKE30""..
Free Shipping on orders over $150.
Deal ends 4/25.",04/24/2016,04/25/2016,4,56,15
ClubMonaco,Expired Up to 56% Off +Extra 30% Off Clearance @ Club Monaco,"Club Monaco offers an Up to 56% Off +Extra 30% Off Clearance via coupon code ""MARCH30"".
Free Shipping on orders over $150.
Deal ends 3/28.",03/29/2016,03/28/2016,18,110,29
ClubMonaco,Expired Up to 70% Off Select Winter Styles @ Club Monaco,"Club Monaco offers Up to 70% Off Select Winter Styles.
Free Shipping on orders over $150.",03/13/2016,,31,247,55
ClubMonaco,Expired Up to 60% Off + Extra 30% Off sale & clearance @ Club Monaco,"Ending Today! Club Monaco offers an Up to 60% Off + Extra 30% Off sale & clearance via coupon code ""LONGWEEKEND"".
Free Shipping on orders over $150.
Deal ends 2/15.",02/15/2016,02/15/2016,10,49,9
ClubMonaco,Expired Up to 60% Off + Extra 30% Off sale & clearance @ Club Monaco,"Club Monaco offers an Up to 60% Off + Extra 30% Off sale & clearance via coupon code ""JANUARY"".
Free Shipping on orders over $150.
Deal ends 1/24.",01/24/2016,01/24/2016,1,55,11
ClubMonaco,Expired From $19 Sale and Clearance @ Club Monaco,"Club Monaco offers Sale and Clearance From $19 .
Free Shipping on orders over $150.",01/11/2016,,25,136,16
ClubMonaco,Expired Up to 60% Off + Extra 30% Off sale & clearance @ Club Monaco,"Club Monaco offers an Up to 60% Off + Extra 30% Off sale & clearance via coupon code ""JANUARY"".
Free Shipping on orders over $150.
Deal ends 1/24.",01/10/2016,01/24/2016,1,34,8
ClubMonaco,Expired 40% Off Clearance & Sale Items @ Club Monaco,"Club Monaco offers an 40% Off Clearance & Sale via coupon code ""NEWYEAR"".
Free Shipping on orders over $150.",01/03/2016,,20,62,9
ClubMonaco,Expired Extra 40% Off Coat and Jackets Sale @ Club Monaco,"Club Monaco offers an Extra 40% Off Coat and Jackets Sale.
Free shipping.",12/25/2015,,7,27,8
ClubMonaco,Expired 40% Off Clearance & Sale Items @ Club Monaco,"Club Monaco offers an 40% Off Clearance & Sale .
Free Shipping.
Deal ends 12/25.",12/23/2015,12/25/2015,19,80,15
ClubMonaco,Expired Extra 30% Off All Sale and Clearance,"Club Monaco offers an Extra 30% Off All Sale and Clearance .
Add to cart to see the discount.
Shipping fee is $5, Free Shipping on orders over $150 via coupon code ""FREESHIP"".
Deal expires 12/17 at 03:00 am EST.",12/14/2015,12/17/2015,9,87,21
ClubMonaco,Expired Extra 30% Off Sale + Up to Extra 35% Off Entire Site Sale @ Club Monaco,"Club Monaco offers up to an extra 35% off entire site via coupon code ""THANKFUL"".
25% off with orders over $150,
30% off with orders over $250,
35% off with orders over $400
Plus, Extra 30% Off Sale via code THANKFUL.
Free shipping over $150 with any order,  via coupon code ""FREESHIP"".
Deal expires 12/3.",12/01/2015,12/03/2015,34,198,26
ClubMonaco,Expired Extra 40% Off Clearance + 30% Off Sale @ Club Monaco,"Club Monaco offers an Extra 40% Off Clearance+ 30% Off Sale via coupon code ""EXTRATHIRTY"".
Free Shipping on orders over $150 via code ""FREESHIP"".
Deal ends 11/25.",11/25/2015,11/25/2015,6,97,14
ClubMonaco,Expired Extra 30% Off Sale Styles for Men and Women @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale Styles for Men and Women via coupon code ""EXTRATHIRTY"".
Free Shipping on orders over $150 via code ""FREESHIP"".
Deal ends 11/25.",11/19/2015,11/25/2015,5,74,8
ClubMonaco,"Expired Up to 40% Off Select Coats, Hats, Gloves & Scarves @ Club Monaco","Club Monaco offers Up to 40% Off Select Coats, Hats, Gloves & Scarves. Price as marked.
Free Shipping on orders over $150.
Deal ends 11/15.",11/16/2015,11/15/2015,2,54,6
ClubMonaco,Expired Up to 40% Off The Sweater Sale @ Club Monaco,"Club Monaco offers Up to 40% Off The Sweater Sale.
Free Shipping on orders over $150.",11/09/2015,,13,63,8
ClubMonaco,Expired Up to 30% Off The Sweater Sale @ Club Monaco,"Club Monaco offers Up to 30% Off The Sweater Sale.
Free Shipping on orders over $150.",11/04/2015,,,19,1
ClubMonaco,Expired Up to 35% Off Fall Styles Sall @ Club Monaco,"Club Monaco offers Up to 35% Off Fall Styles Sall.
Free Shipping on orders over $150.",10/25/2015,,2,64,
ClubMonaco,Expired Extra 40% Off Sale Items @ Club Monaco,"Club Monaco offers an Extra 40% Off Clearance & Sale Items via coupon code ""4040SALE"".
Free Shipping on orders over $150 via coupon code ""FREESHIP"".
Deal expires 10/12.",10/10/2015,10/12/2015,6,64,
ClubMonaco,Expired Up To an Extra 30% Off Entire Site @ Club Monaco,"Club Monaco offers up to an extra 30% off entire site via coupon code ""SPENDTOGET"".
20% off with orders over $200,
25% off with orders over $300,
30% off with orders over $500
Free shipping over $150 with any order,  via coupon code ""FREESHIP"".
Deal expires 9/20.",09/21/2015,09/20/2015,,44,
ClubMonaco,Expired Extra 40% Off Men's Sale @ Club Monaco,"Club Monaco offers an Extra 40% Off Men's Sale via coupon code ""NOTOVERYET"".
Free Shipping on orders over $150.
Deal ends 9/7.",09/08/2015,09/07/2015,,2,
ClubMonaco,Expired Extra 40% Off Sale Items @ Club Monaco,"Club Monaco offers an Extra 40% Off Clearance & Sale Items via coupon code ""NOTOVERYET"".
Free Shipping on orders over $150.
Deal expires 9/7.",09/07/2015,09/07/2015,,51,
ClubMonaco,Expired Up to 50% Off Women‘s Skirts & Pants @ Club Monaco,"Club Monaco offers up to 50% off on Women‘s Skirts & Pants.
Free shipping on orders over $150.",08/26/2015,,,9,
ClubMonaco,Expired From $49 The Summer Dress Event @ Club Monaco,"Club Monaco offers From $49 The Summer Dress Event.
Free Shipping on orders over $150.",08/24/2015,,,20,
ClubMonaco,Expired Extra 40% Off Select Dresses Sale @ Club Monaco,"Club Monaco offers an Extra 40% Off Select Dresses Sale.
Free Shipping on orders over $150.",08/21/2015,,9,41,
ClubMonaco,Expired Extra 40% Off Sale Items @ Club Monaco,"Club Monaco offers an Extra 40% Off Clearance & Sale Items via coupon code ""SUMMERSALE40"".
Free Shipping on orders over $150.",08/14/2015,,1,6,
ClubMonaco,Expired 30% Off Sale Items @ Club Monaco,"Club Monaco offers 30% Off Clearance & Sale Items . via coupon code ""STILLSUMMER"".
Free Shipping on orders over $150.",08/07/2015,,1,10,
ClubMonaco,Expired Extra 40% Off Clearance +30% Off Sale Items @ Club Monaco,"Club Monaco offers an Exra 40% Off Clearance +30% Off Sale Items via coupon code ""THESALEONSALE"".
Free Shipping on orders over $150.",07/27/2015,,1,51,
ClubMonaco,Expired Up to 40% Off Clearance +30% Off Sale Items @ Club Monaco,"Club Monaco offers Up to 40% Off Clearance 
Free Shipping on orders over $150.",06/24/2015,,10,16,
ClubMonaco,Expired Up to 60% Off Select Women's Dresses Sale @ Club Monaco,"Club Monaco offers Up to 60% Off Select Women's Dresses Sale. 
Free shipping via coupon code ""SUMMERSHIP"".",06/20/2015,,,12,
ClubMonaco,Expired Up to 50% Off + Free Shipping on Sale & Clearance Items @ Club Monaco,"Club Monaco offers Up to 50% Off sale and clearance items
Free shipping on all orders via coupon code ""SUMMERSHIP"".
Deal expires 6/21.",06/17/2015,06/21/2015,2,13,
ClubMonaco,Expired From $89 Select Women's Dresses Sale @ Club Monaco,"Club Monaco offers From $89 Select Women's Dresses Sale.
Free Shipping on orders over $150.",06/13/2015,,4,25,
ClubMonaco,Expired Extra 30% Off Sale and Clearance Items @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale and Clearance items via coupon code ""MEMORIALDAY"".
Free Shipping on orders over $150.",05/25/2015,,,41,
ClubMonaco,Expired Up to 30% Off Spring Dress Sale @ Club Monaco,"Club Monaco offers Up to 30% Off Spring Dress Sale.
Free Shipping on orders over $150.",05/15/2015,,2,31,
ClubMonaco,Expired Up To an Extra 30% Off Entire Site @ Club Monaco,"Club Monaco offers up to an extra 30% off entire site via coupon code ""SPENDSALE"".
20% off with orders over $200,
25% off with orders over $300,
30% off with orders over $500
Free shipping over $150 with any order,  via coupon code ""FREESHIP"".
Deal expires May/10.",05/08/2015,,2,13,
ClubMonaco,Expired Up to 30% Off Spring Dress Event @ Club Monaco,"Club Monaco offers Up to 30% Off Spring Dress Event .
Free Shipping on orders over $150.",04/24/2015,,,25,
ClubMonaco,Expired Extra 30% Off Sale and Clearance Items @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale and Clearance items via coupon code ""SALE30"".
Free Shipping on orders over $150.",04/20/2015,,3,20,
ClubMonaco,Expired Extra 30% Off Sale and Clearance Items @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale and Clearance items via coupon code ""EXTRASALE"".
Free Shipping on orders over $150.
Deal expires 4/6.",04/04/2015,04/06/2015,4,56,
ClubMonaco,Expired Club Monaco Tights,"Club Monaco offers the Club Monaco Tights for $6.3 via coupon code ""EXTRASALE"".",04/02/2015,,,12,
ClubMonaco,Expired Jade Sweater Jacket,"Club Monaco offers the Jade Sweater Jacket for $109.
Free Shipping on orders over $150 via code ""FREESHIP"".",03/26/2015,,,3,
ClubMonaco,Expired Up to 60% Off Men's Clearance @ Club Monaco,"Club Monaco offers Up to 60% Off Men's Clearance .
Free Shipping on orders over $150 via code ""FREESHIP"".",03/18/2015,,,,
ClubMonaco,Expired Up to 30% Off Sitewide @ Club Monaco,"Club Monaco offers an 20% Off $200, 25% Off $300 or 30% Off $500 Sitewide, including sale and clearance items via coupon code ""GETNOW"".
Free Shipping on orders over $150.
Deal ends 3/15.",03/13/2015,03/15/2015,3,16,
ClubMonaco,Expired 25% Off Select Styles @ Club Monaco,"Club Monaco offers 25% Off Select Styles via coupon code ""SELECT25"".
Shipping fee is $5, or free shipping on orders over $150.",03/05/2015,,,7,
ClubMonaco,Expired Karla Dress,"Club Monaco offers the Karla Dress in Pale Pink Metallic for $99.
Free Shipping on orders over $150 via code ""FREESHIP"".",02/25/2015,,,4,
ClubMonaco,Expired 20% Off Full-price and Sale Merchandise in Stores and Online to All College Students@Club Monaco,"Club Monaco offers 20% Off Full-price and Sale Merchandise in Stores and Online to All College Students.
Submit your email address and they'll send you a code to shop online. If you´re going to a Club Monaco store, just present a valid student ID at the time of purchase.",02/20/2015,,25,147,
ClubMonaco,Expired Extra 30% Off Select Women's Shoes Sale @ Club Monaco,"Club Monaco offers an Extra 30% Off Select Women's Shoes Sale via coupon code ""GREATSALE"".
Free Shipping on orders over $150.
Deal ends 2/16.",02/15/2015,02/16/2015,3,8,
ClubMonaco,Expired Extra 40% Off Clearance Items @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale and 40% Off Clearance Merchandise via coupon code ""GREATSALE"".
Free Shipping on orders over $150.
Deal ends 2/16.",02/11/2015,02/16/2015,,12,
ClubMonaco,Expired From $99 Club Monaco Select Coat & Jackets Sale @ Club Monaco,"Club Monaco offers Select Coat & Jackets Sale，from $99.
Free Shipping on orders over $150.",02/11/2015,,,7,
ClubMonaco,Expired Extra 30% Off Sale and Clearance Merchandise @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale and Clearance Merchandise via coupon code ""STAYWARM"".
Free Shipping on orders over $150.
Deal ends 2/8.",02/08/2015,02/08/2015,5,16,
ClubMonaco,Expired Extra 40% Off Select Date Night Styles @ Club Monaco,"Club Monaco offers an Extra 40% Off Select Date Night Styles via coupon code ""STYLELOVE"".
Online Only.
Free Shipping on orders over $150.
Deal ends 2/3.",02/03/2015,02/03/2015,,8,
ClubMonaco,Expired 25% off Select Winter Styles @ Club Monaco,"Club Monaco offers 25% off Select Winter Styles via coupon code ""WEARITNOW"".
Free Shipping on orders over $150.
Deal ends 1/27.",01/23/2015,01/27/2015,,14,
ClubMonaco,Expired Up to 50% Off + Extra 30% Off Sale and Clearance Items @ Club Monaco,"Club Monaco offers an Up to 50% Off + Extra 30% Off Sale and Clearance Items via coupon code ""SALE2015"".
Free Shipping on orders over $150.
Deal ends 1/19.",01/15/2015,01/19/2015,1,8,
ClubMonaco,Expired 25% Off Select Winter Styles @ Club Monaco,"Club Monaco offers 25% Off Select Winter Styles via coupon code ""TAKE25"".
Free Shipping on orders over $150.
Deal expires 1/12.",01/09/2015,01/12/2015,3,5,
ClubMonaco,Expired Extra 40% Off Sale Items + Extra 50% Off Clearance @ Club Monaco,"Club Monaco offers an Extra 40% Off Sale Items + Extra 50% Off Clearance via coupon code ""CHEERS"".
Free Shipping on orders over $150.
Deal expires 1/5 at 03:00 am EST.",01/01/2015,01/05/2015,6,15,
ClubMonaco,Expired Extra 30% Off Sale + Extra 50% Off Clearance @ Club Monaco,"Club Monaco offers an Extra 30% off Sale+Extra 50% off Clearance via coupon code ""HOLIDAYS"".
Free Shipping on orders more than $150.",12/26/2014,,,32,
ClubMonaco,Expired Track Jacket (XL),"Club Monaco offers the Track Jacket (XL) for $54.5 via coupon code ""HOLIDAYS"".
Free Shipping on orders over $150.",12/23/2014,,,1,
ClubMonaco,Expired Extra 30% Off Sale & Clearance Items @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale & Clearance items via coupon code ""GETMORE"".
Free shipping on orders over $150.
Deal expires 12/21.",12/22/2014,12/21/2014,2,27,
ClubMonaco,Expired Up To an Extra 30% Off Entire Site @ Club Monaco,"Club Monaco offers up to an extra 30% off entire site via coupon code ""SPENDGET"".
20% off with orders over $200,
25% off with orders over $300,
30% off with orders over $500
Free shipping with any order.
Deal expires 12/21.",12/17/2014,12/21/2014,,8,
ClubMonaco,Expired Extra 30% Off Sale + Extra 40% Off Clearance @ Club Monaco,"Club Monaco offers an Extra 30% off Sale+Extra 40% off Clearance via coupon code ""SALEONSALE"".
Free Shipping on orders more than $150.
Deal ends 12/16.",12/17/2014,12/16/2014,10,29,
ClubMonaco,Expired Extra 30% off Coats & Jackets Sale @ Club Monaco,"Club Monaco offers an Extra 30% off Coats & Jackets Sale via coupon code ""SALEONSALE"".
Free Shipping on orders over $150.
Deal ends 12/14 PT.

Please check Women's and Men's",12/11/2014,12/14/2014,3,11,
ClubMonaco,Expired 30% off Winter Styles @ Club Monaco,"Club Monaco offers 30% off Winter Styles via coupon code ""WINTERFAVES"".
Free Shipping on orders over $150.
Deal ends 12/7.",12/06/2014,12/07/2014,3,22,
ClubMonaco,Expired Up to 80% Off with Purchase @ Club Monaco,"Club Monaco offers Up to 80% Off with Purchase via coupon code ""CYBERSALE"".
Spend $200+ get 20% off
Spend $300+ get 25% off
Spend $500+ get 30% off
Plus, enjoy an extra 30% off sale and clearance!
Free Shipping on orders over $150.
Deal ends 12/1.",12/01/2014,12/01/2014,,17,
ClubMonaco,Expired Up to 30% Off Black Friday Weekend Sale @ Club Monaco,"Club Monaco offers Up to 30% Off Black Friday Weekend Sale via coupon code ""TGIBF"".
20% off with orders over $200
25% off with orders over $300
30% off with orders over $500
Free Shipping on orders over $150.
Deal expires 12/2 at 03:00 am EST.",11/28/2014,12/02/2014,,18,
ClubMonaco,Expired 30% Off The Cashmere Sale @ Club Monaco,"Club Monaco offers 30% Off The Cashmere Sale via coupon code ""SUPERSOFT"".  (Men's / Women's)
Free Shipping on orders over $150.
Deal ends 11/27.",11/26/2014,11/27/2014,,6,
ClubMonaco,Expired Extra 30% Off Sale Items + Extra 50% Off Clearance @ Club Monaco,"Club Monaco offers an Extra 30% Off Sale Items ,Extra 50% Off Clearance  via coupon code ""OOHSALE"".
Free Shipping on orders over $150.
Deal expires 11/23.",11/24/2014,11/23/2014,12,39,
ClubMonaco,"Expired 30% off with Select Coats, Hats, Scarves and Gloves @ Club Monaco","Club Monaco offers 30% off with Select Coats, Hats, Scarves and Gloves via coupon code ""KEEPWARM"".
Free Shipping on orders over $150.",11/12/2014,,4,5,
ClubMonaco,Expired 30% Off Sweaters Sale @ Club Monaco,"Club Monaco offers 30% Off Men's and Women's Sweaters, via coupon code ""SWEATERS"".
Free Shipping on orders over $150.
Deal ends 11/10.",11/09/2014,11/10/2014,3,10,
ClubMonaco,Expired Up to 50% OFF Sale & Clearance @ Club Monaco,"Club Monaco offers Up to 50% OFF Sale & Clearance.
Free Shipping on orders over $150.",11/04/2014,,2,12,
ClubMonaco,Expired Up to 50% OFF + Extra 40% OFF Clearance Styles @ Club Monaco,"Club Monaco offers an Up to 50% OFF + Extra 40% OFF clearance items via coupon code ""40MORE"".
Free Shipping on orders over $150.
Deal ends 10/27.",10/24/2014,10/27/2014,3,14,
ClubMonaco,Expired Up to 50% Off Select Women's Shoes @ Club Monaco,"Club Monaco offers Up to 50% Off Select Women's Shoes.
Free Shipping on orders over $150.",10/23/2014,,,1,
ClubMonaco,Expired 25% Off Fall Favorites @ Club Monaco,"Club Monaco offers 25% Off Fall Favorites via coupon code ""FALLFAVES"".
Free Shipping on orders over $150.",10/16/2014,,2,5,
ClubMonaco,Expired Extra 30% off Sale + Extra 40% off Clearance @ Club Monaco,"Club Monaco offers an Extra 30% off Sale Shoes + + Extra 40% off Clearance via coupon code ""FALLSALE"".
Free Shipping on orders over $150.
Deal ends 10/13 11:59pm PT.",10/13/2014,10/13/2014,5,19,
ClubMonaco,Expired Extra 40% off Sale Shoes + Clearance @ Club Monaco,"Club Monaco offers an Extra 40% off Sale Shoes + Clearance via coupon code ""YAYSALE"".
Free Shipping on orders over $150.
Deal ends 9/23 03:00 am EST.",09/23/2014,09/23/2014,,,
ClubMonaco,Expired Extra 40% off sale and clearance merchandise @ Club Monaco,"Club Monaco offers an Extra 40% off sale and clearance merchandise via coupon code ""YAYSALE"".
It also offers 20% Off Full-price and Sale Merchandise in Stores and Online to All College Students.(Submit your email address and they'll send you a code to shop online. If you´re going to a Club Monaco store, just present a valid student ID at the time of purchase)
Free Shipping on orders over $150.
Deal ends 9/21.",09/22/2014,09/21/2014,13,17,
ClubMonaco,Expired Up to 50% OFF + Extra 50% OFF Clearance Styles @ Club Monaco,"Club Monaco offers an Extra 50% OFF Clearance Styles and extra 40% OFF sale items via coupon code ""HEYFALL"".
Free Shipping on orders over $150.
Deal ends 9/1",09/02/2014,09/01/2014,10,9,
ClubMonaco,Expired Up to 50% OFF + Extra 40% OFF Sale and Clearance Styles @ Club Monaco,"Club Monaco offers an Up to 50% OFF + Extra 40% OFF Sale and Clearance Styles via coupon code ""GOINGGOING"".
Free Shipping on orders over $150.
Deal ends 8/17.",08/18/2014,08/17/2014,5,5,
ClubMonaco,Expired Up to 50% OFF + Extra 40% OFF Sale and Clearance Styles @ Club Monaco,"Club Monaco offers an Extra 40% OFF Sale and Clearance Styles via coupon code ""SUMMERSALE"".
Free Shipping on orders over $150.",08/11/2014,,1,6,
ClubMonaco,Expired Up to 50% OFF + Extra 40% OFF Sale and Clearance Styles @ Club Monaco,"Club Monaco offers an Extra 40% OFF Sale and Clearance Styles via coupon code ""WEEKEND"".
Free Shipping on orders over $150.
Deal expires 8/3.",08/04/2014,08/03/2014,8,11,
ClubMonaco,Expired Extra 40% OFF Sale and Clearance Styles @ Club Monaco,"Club Monaco offers an Extra 40% OFF Sale and Clearance Styles via coupon code ""EVENMORE"".
Free Shipping on orders over $150.
Deal ends 7/20.",07/21/2014,07/20/2014,2,3,
ClubMonaco,Expired Extra 30% off on sale items @ Club Monaco,"Club Monaco offers an extra 30% off men's and women's sale items with coupon code ""WANTMORE""
Free shipping on orders over $150.",07/14/2014,,3,1,
ClubMonaco,Expired Up to 35% OFF Select Shoes on Sale @Club Monaco,"Club Monaco offers Up to 35% OFF Select Shoes on Sale. No code need.
Free Shipping on orders over $150.",07/08/2014,,,1,
ClubMonaco,Expired 30% off sale styles + 50% off clearance Sale @ Club Monaco,"Club Monaco offers 30% off sale styles + 50% off clearance  via coupon code ""MIDSUMMER"".
Free shipping on orders over $150.
Deal ends 7/6.",07/07/2014,07/06/2014,8,7,
ClubMonaco,Expired Extra 50% off Clearance @ Club Monaco,"Club Monaco offers an extra 50% off men's and women's clearance with coupon code COOL50
Free shipping on orders over $150
Deal ends 6/22",06/23/2014,06/22/2014,18,5,
ClubMonaco,Expired 30% off sale styles + 50% off clearance Memorial Day Sale @ Club Monaco,"Club Monaco offers 30% off sale styles + 50% off clearance Memorial Day Sale via coupon code ""MEM2014"".
Free shipping on orders over $150.
Deal ends 5/26.",05/21/2014,05/26/2014,10,4,
ClubMonaco,Expired Extra 30% OFF All Markdowns @ Club Monaco,"Final Hours! Club Monaco offers Extra 30% OFF All Markdowns via coupon code ""APRIL30"".
Free shipping on orders over $150.
Deal expires 4/21.",04/22/2014,04/21/2014,3,3,
ClubMonaco,Expired Extra 50% OFF on clearance items @ Club Monaco,"Club Monaco offers Extra 50% OFF on clearance items with coupon code SPRING50.
Free shipping on orders over $150.
Please note that final sales-no returns or exchanges accepted.
Deal expires 4/13.",04/13/2014,04/13/2014,6,3,
ClubMonaco,Expired 50% OFF clearance @ Club Monaco,"Club Monaco offers Up to 50% OFF clearance.
Deal expires 4/13.",04/11/2014,04/13/2014,1,3,
ClubMonaco,Expired Up To 70% Off Sale Items @ Club Monaco,"New Items Added! Club Monaco offers up to 70% off sale items.
Free shipping with orders over $150.",04/09/2014,,5,2,
ClubMonaco,Expired Extra 30% off Already-Reduced Items @ Club Monaco,"Club Monaco offers Extra 30% off Already-Reduced Items, via coupon code 30SALE.
Free shipping on orders over $150.
Deal expires 3/23.",03/20/2014,03/23/2014,7,3,
ClubMonaco,Expired Club Monaco Merino V-Neck men's sweater,"Club Monaco offers the Merino V-Neck men's sweater, in 6 colors for $39",03/16/2014,,,,
ClubMonaco,Expired Up To 30% Off @ Club Monaco,"Club Monaco offers up to 30% off via coupon code SPRING.
20% off with orders over $200,
25% off with orders over $300,
30% off with orders over $500
Free shipping with orders over $150.
Deal expires 3/16.",03/13/2014,03/16/2014,18,1,
ClubMonaco,Expired Up to 70% OFF on Men's Shirt @ Club Monaco,"New items Added!
Club Monaco offers Up to 70% OFF on Men's Shirt.
Free shipping over $150.",03/11/2014,,,,
ClubMonaco,Expired Extra 40% OFF Sale items @ Club Monaco,"Club Monaco offers an Extra 40% OFF Sale items via coupon code ""MARCH"".
Free shipping on orders over $150.
Deal expires 3/9.",03/07/2014,03/09/2014,12,1,
ClubMonaco,Expired Additional 50% Off Clearance Styles @ Club Monaco,"Club Monaco offers an additional 50% off clearance styles via coupon code CLEARANCE.
Free shipping with orders over $150.
Deal expires 3/2.",02/28/2014,03/02/2014,8,8,
ClubMonaco,Expired 25% Off select shoes @ Club Monaco,"Club Monaco offers 25% off on select shoes, no code needed, discount taken in cart
Free shipping on orders of $150 or more
Deal ends 2/23",02/21/2014,02/23/2014,2,1,
ClubMonaco,Expired Up to 70% OFF+Extra 30% Off Already Reduced Merchandise @ Club Monaco,"Club Monaco offers Up to 70% OFF+ an Extra 30% Off Already Reduced Merchandise via code WEARNOW .
Free shipping on orders over $150. ",02/12/2014,,18,3,
ClubMonaco,Expired Extra 50% off Clearance items @ Club Monaco,"Club Monaco offers an Extra 50% off Clearance items via coupon code LASTCHANCE.
Free shipping with order over $150.
Deal expires 1/28.",01/26/2014,01/28/2014,14,2,
ClubMonaco,Expired Ori Peplum Top (2 colors) @ Club Monaco,"Club Monaco offers Extra 50% off Ori Peplum Top (2 colors) for $34.50 via coupon code LASTCHANCE.
Free shipping with order over $150.
Deal expires 1/28.",01/25/2014,01/28/2014,4,,
ClubMonaco,Expired Up To 75% Off Sale Items @ Club Monaco,"Club Monaco offers up to 75% off sale items.
Free shipping with orders over $150.",01/23/2014,,11,1,
ClubMonaco,Expired Extra 40% off Club Monaco Men's and Women's Clearance,"Club Monaco offers an extra 40% off on Men's and Women's Sale items with coupon code COZY
Free shipping on orders over $150",01/20/2014,,6,7,
ClubMonaco,Expired Extra 40% off Club Monaco Men's and Women's Clearance,"Club Monaco offers an extra 40% off on Men's and Women's Clearance with coupon code WINTER40
Free shipping on orders over $150",01/01/2014,,1,2,
ClubMonaco,Expired Up to 70% OFF+Extra 30% Off Already Reduced Merchandise @ Club Monaco,"Club Monaco offers Up to 70% OFF+ an Extra 30% Off Already Reduced Merchandise via code HAPPY2014
Free shipping on orders over $150. ",12/30/2013,,4,2,
ClubMonaco,Expired Extra 40% Off Already Reduced Merchandise @ Club Monaco,"Club Monaco offers an extra 40% off Already Reduced Merchandise via coupon code WINTER40.
Free shipping with orders over $150.
Deal expires 12/29.",12/26/2013,12/29/2013,2,2,
ClubMonaco,Expired Extra 30% Off Already Reduced Merchandise @ Club Monaco,"Club Monaco offers an Extra 30% Off Already Reduced Merchandise via code WINTER
Free shipping on orders over $150. ",12/23/2013,,1,,
ClubMonaco,Expired Up to $125 OFF on Orders over $200 or more＋ 30% OFF Already-Reduced Items @Club Monaco,"Club Monaco offers $50 off $200, $75 off $300 or $125 off $400 via code SPEND2SAVE.
And extra 30% off with Sale Items purchase.
Free shipping on orders over $150.",12/22/2013,,2,1,
ClubMonaco,Expired Extra 30% Off Already Reduced Merchandise @ Club Monaco,"Club Monaco offers an Extra 30% Off Already Reduced Merchandise via code HAPPY30.
Free shipping on orders over $150. 
Deal ends 12/18.",12/13/2013,12/18/2013,2,1,
ClubMonaco,Expired Extra 30% Off Clearance @ Club Monaco,"Club Monaco offers Extra 30% Off Clearance via coupon code 30OFF.
Free shipping with order over $150.
Deal expires 12/9.",12/07/2013,12/09/2013,1,1,
ClubMonaco,Expired Up To 30% Off Sitewide @ Club Monaco,"Club Monaco offers up to 30% off sitewide + free shipping via coupon code CYBER during Cyber Weekend Sale.
20% off with orders over $200
25% off with orders over $250
30% off with orders over $300
Deal expires 12/2.",12/02/2013,12/02/2013,23,8,
ClubMonaco,Expired Lorna Neoprene Party Dress + Autumn Calf Hair Bootie @Club Monaco,"Club Monaco offers Lorna Neoprene Party Dress + Autumn Calf Hair Bootie for $415.45 (was $593.5) with free shipping via code CYBER.
Click here to get more Club Monaco Cyber weekend Sale Details.",12/01/2013,,,1,
ClubMonaco,Expired Extra 30% Off Already Reduced Merchandise @ Club Monaco,"Club Monaco offers an Extra 30% Off Already Reduced Merchandise via code THANKS30.
Free shipping on orders over $150. 
Deal ends 11/29.",11/25/2013,11/29/2013,11,3,
ClubMonaco,Expired 30% Off select Cashmere @ Club Monaco,"Club Monaco offers 30% Off select Cashmere with coupon code CASHMERE30
Eligible items as marked
Free shipping on orders over $150.",11/20/2013,,1,2,
